product_id,product_name,stat_date,traffic_acquisition_score,traffic_conversion_score,content_marketing_score,customer_acquisition_score,service_quality_score,total_score,level,amount,price,sales_num,visitor_num,visitor_sales_ratio
P08471,美妆升级版,2025-01-15,34.17,76.52,20.37,3.72,43.77,35.71,D,21196784.94,5228.61,4054,89122,21.98
P08472,图书限量款,2025-01-08,35.87,12.99,33.79,58.8,67.91,41.87,D,25901570.84,7300.33,3548,75564,21.3
P08473,美妆基础款,2025-01-15,32.4,48.07,78.65,77.66,25.29,52.41,C,16390607.8,6886.81,2380,66915,28.12
P08474,图书基础款,2025-01-07,73.9,45.78,37.27,63.12,71.2,58.25,C,4584925.94,2009.17,2282,44282,19.4
P08475,男装基础款,2025-01-27,52.12,72.19,66.06,86.06,79.32,71.15,B,15508061.55,3705.63,4185,66027,15.78
P08476,家电特惠款,2025-01-05,64.56,20.61,4.6,66.61,75.93,46.46,D,15508551.3,9928.65,1562,32830,21.02
P08477,图书升级版,2025-01-25,77.11,59.04,0.21,33.81,69.62,47.96,D,10538458.84,6951.49,1516,39674,26.17
P08478,家电升级版,2025-01-16,42.9,55.19,32.73,24.92,53.82,41.91,D,1126690.32,1890.42,596,8192,13.74
P08479,女装基础款,2025-01-24,30.22,20.17,26.21,12.98,26.29,23.17,D,988242.09,490.93,2013,52945,26.3
P08480,图书基础款,2025-01-27,10.67,40.54,31.57,63.77,98.76,49.06,D,5374074.08,1355.72,3964,54270,13.69
P08481,女装特惠款,2025-01-08,79.43,99.4,34.43,5.78,36.02,51.01,C,13812685.38,6558.73,2106,10036,4.77
P08482,男装升级版,2025-01-13,58.59,20.24,25.31,65.83,24.06,38.81,D,18210537.68,6240.76,2918,67602,23.17
P08483,美妆升级版,2025-01-30,89.05,24.6,23.93,11.45,52.32,40.27,D,14619706.2,3875.85,3772,77419,20.52
P08484,美妆基础款,2025-01-06,51.9,34.36,97.87,71.58,62.73,63.69,C,19730127.9,5078.54,3885,52064,13.4
P08485,食品升级版,2025-01-24,94.41,20.05,97.49,96.06,4.3,62.46,C,10737969.98,4242.58,2531,26595,10.51
P08486,玩具限量款,2025-01-06,8.16,33.04,87.92,97.5,51.0,55.52,C,3559178.7,937.86,3795,90341,23.81
P08487,玩具基础款,2025-01-03,52.56,68.89,25.77,25.35,14.09,37.33,D,15215340.91,5340.59,2849,68942,24.2
P08488,美妆限量款,2025-01-01,65.07,15.0,15.88,20.95,53.45,34.07,D,22513630.8,9447.6,2383,64516,27.07
P08489,男装基础款,2025-01-03,45.48,22.07,85.65,6.29,64.33,44.76,D,10997197.12,2394.86,4592,27185,5.92
P08490,家电特惠款,2025-01-06,54.41,24.52,42.77,17.79,22.09,32.32,D,4949121.87,4553.01,1087,27534,25.33
P08491,家居升级版,2025-01-12,73.61,79.08,4.53,98.87,60.63,63.34,C,75213.09,461.43,163,1362,8.36
P08492,女装基础款,2025-01-25,64.65,75.49,14.64,92.13,29.17,55.22,C,26693.1,211.85,126,3682,29.22
P08493,男装限量款,2025-01-25,47.42,27.97,83.87,56.54,43.68,51.9,C,1525336.08,927.82,1644,47333,28.79
P08494,美妆升级版,2025-01-28,57.56,45.67,50.6,63.75,13.56,46.23,D,34614342.1,8673.1,3991,22940,5.75
P08495,美妆限量款,2025-01-03,86.3,50.73,12.88,29.34,74.03,50.66,C,33921062.4,7323.2,4632,67446,14.56
P08496,美妆限量款,2025-01-11,31.93,81.48,9.97,81.67,78.05,56.62,C,19406000.74,5365.22,3617,50784,14.04
P08497,家居限量款,2025-01-09,83.6,84.4,7.64,18.51,37.39,46.31,D,3059930.07,3839.31,797,6631,8.32
P08498,家居基础款,2025-01-20,9.62,12.99,38.48,98.45,18.02,35.51,D,18470835.36,9081.04,2034,43834,21.55
P08499,玩具升级版,2025-01-01,24.5,28.02,41.21,76.41,87.58,51.54,C,1973794.35,3262.47,605,6082,10.05
P08500,玩具特惠款,2025-01-20,18.72,64.18,72.14,66.78,12.18,46.8,D,40156417.14,8196.86,4899,94517,19.29
P08501,图书特惠款,2025-01-28,52.39,54.99,52.75,80.09,34.36,54.92,C,5369665.5,7955.06,675,12656,18.75
P08502,食品特惠款,2025-01-21,64.81,65.04,70.7,97.31,62.06,71.98,B,10474920.0,4392.0,2385,36142,15.15
P08503,食品限量款,2025-01-09,52.4,39.11,0.33,41.22,89.83,44.58,D,24549251.46,8641.06,2841,81250,28.6
P08504,玩具升级版,2025-01-11,98.49,51.96,56.32,70.18,81.01,71.59,B,13575848.64,2953.84,4596,116514,25.35
P08505,家电升级版,2025-01-05,62.62,27.43,95.12,56.55,59.76,60.3,C,24733808.7,5167.95,4786,47878,10.0
P08506,家居升级版,2025-01-16,89.4,36.94,30.38,63.61,30.72,50.21,C,10201046.04,4971.27,2052,9528,4.64
P08507,女装限量款,2025-01-14,51.44,74.67,90.95,77.1,80.16,74.86,B,956902.51,327.37,2923,11285,3.86
P08508,美妆特惠款,2025-01-11,57.56,60.15,94.5,66.95,88.91,73.61,B,21411926.25,5989.35,3575,16827,4.71
P08509,男装限量款,2025-01-17,93.16,65.31,9.91,58.17,60.96,57.5,C,8078675.44,2170.52,3722,15427,4.14
P08510,美妆限量款,2025-01-29,52.33,5.47,97.73,62.36,95.26,62.63,C,4164022.8,1860.6,2238,26330,11.76
P08511,玩具特惠款,2025-01-10,50.96,87.47,5.38,41.52,57.05,48.48,D,1481172.44,840.62,1762,33117,18.8
P08512,女装特惠款,2025-01-12,59.18,27.07,14.66,51.13,17.37,33.88,D,3950194.05,1013.65,3897,66670,17.11
P08513,男装升级版,2025-01-30,78.65,57.53,0.92,37.64,35.47,42.04,D,757329.1,254.65,2974,42823,14.4
P08514,图书特惠款,2025-01-21,93.77,17.31,2.4,83.57,56.62,50.73,C,16331059.5,4980.5,3279,71454,21.79
P08515,家电基础款,2025-01-07,70.55,26.26,97.38,4.9,55.63,50.94,C,27815029.2,6859.44,4055,8305,2.05
P08516,图书特惠款,2025-01-22,61.4,83.92,92.97,5.08,67.47,62.17,C,1104727.14,228.58,4833,65726,13.6
P08517,女装基础款,2025-01-28,35.0,64.43,60.28,31.48,7.09,39.66,D,111577.84,1267.93,88,450,5.11
P08518,男装特惠款,2025-01-03,51.07,14.54,97.35,19.34,62.98,49.06,D,25364934.54,7637.74,3321,92224,27.77
P08519,食品基础款,2025-01-16,70.94,31.18,24.12,77.66,14.39,43.66,D,21470545.3,8433.05,2546,19369,7.61
P08520,美妆基础款,2025-01-04,4.8,40.68,39.97,35.79,47.75,33.8,D,6208272.56,2077.04,2989,70522,23.59
P08521,美妆基础款,2025-01-16,41.47,32.56,78.82,58.07,78.29,57.84,C,7922693.24,6580.31,1204,33385,27.73
P08522,家电升级版,2025-01-06,81.64,34.62,27.14,43.37,0.84,37.52,D,685450.72,154.52,4436,21108,4.76
P08523,美妆基础款,2025-01-19,82.95,45.14,94.22,84.16,2.83,61.86,C,1132098.42,233.23,4854,135476,27.91
P08524,玩具限量款,2025-01-29,47.69,82.69,87.96,31.96,88.22,67.7,C,8625097.44,3927.64,2196,9802,4.46
P08525,女装基础款,2025-01-29,24.08,83.88,56.67,13.31,12.17,38.02,D,705805.44,1417.28,498,10440,20.96
P08526,女装升级版,2025-01-08,32.71,58.1,17.01,2.83,64.56,35.04,D,20392736.4,9601.1,2124,32198,15.16
P08527,美妆特惠款,2025-01-16,1.63,81.59,10.14,18.98,41.09,30.69,D,152759.32,2463.86,62,1207,19.47
P08528,女装升级版,2025-01-05,14.29,57.49,13.08,89.78,8.61,36.65,D,2280393.5,6515.41,350,7122,20.35
P08529,家电升级版,2025-01-12,68.51,97.61,1.65,49.6,5.91,44.66,D,22667241.34,6031.73,3758,87224,23.21
P08530,美妆特惠款,2025-01-17,85.49,48.15,92.06,4.47,96.91,65.42,C,2327473.59,9422.97,247,4265,17.27
P08531,女装基础款,2025-01-09,44.87,3.57,50.62,36.03,54.88,37.99,D,16991945.67,3512.91,4837,48852,10.1
P08532,家居基础款,2025-01-13,59.41,26.11,52.57,27.53,65.34,46.19,D,18045083.52,7620.39,2368,37911,16.01
P08533,家居特惠款,2025-01-13,51.06,63.43,6.77,21.55,8.65,30.29,D,27887097.96,7484.46,3726,45854,12.31
P08534,男装限量款,2025-01-20,37.98,11.9,54.27,96.08,14.41,42.93,D,22212527.04,8772.72,2532,46751,18.46
P08535,食品基础款,2025-01-05,61.05,28.1,46.36,62.84,98.7,59.41,C,9352770.28,2281.72,4099,61015,14.89
P08536,美妆基础款,2025-01-19,37.03,28.12,65.23,61.4,39.08,46.17,D,33802164.0,8459.0,3996,113673,28.45
P08537,家电升级版,2025-01-20,67.57,55.43,62.71,34.87,15.28,47.17,D,1085595.28,317.24,3422,88144,25.76
P08538,图书升级版,2025-01-20,69.23,62.88,23.64,6.36,1.77,32.78,D,20369085.0,4937.96,4125,73158,17.74
P08539,食品特惠款,2025-01-27,99.83,5.53,50.54,53.7,23.05,46.53,D,10465734.61,9845.47,1063,28225,26.55
P08540,家居特惠款,2025-01-02,11.09,42.82,20.54,69.02,44.08,37.51,D,16694150.13,6844.67,2439,15039,6.17
P08541,家居特惠款,2025-01-11,51.21,29.71,10.42,84.72,81.83,51.58,C,16411510.8,4636.02,3540,54415,15.37
P08542,家居特惠款,2025-01-18,5.4,88.92,48.85,38.59,36.5,43.65,D,21269400.4,8628.56,2465,64275,26.08
P08543,美妆升级版,2025-01-18,62.33,70.54,89.27,45.6,54.42,64.43,C,13132076.16,2985.92,4398,55530,12.63
P08544,家电限量款,2025-01-17,53.22,34.14,39.4,91.01,66.75,56.9,C,1579818.75,4212.85,375,9525,25.4
P08545,家居限量款,2025-01-26,11.68,90.52,4.22,13.05,19.31,27.76,D,14114990.98,9815.71,1438,28765,20.0
P08546,美妆限量款,2025-01-12,87.19,67.94,25.49,1.14,30.36,42.42,D,23121098.88,6385.28,3621,92036,25.42
P08547,家电限量款,2025-01-24,43.88,16.65,10.65,16.42,36.25,24.77,D,586573.0,902.42,650,11653,17.93
P08548,食品基础款,2025-01-16,44.34,62.64,19.44,87.2,56.38,54.0,C,6277004.48,4726.66,1328,24900,18.75
P08549,美妆特惠款,2025-01-22,48.41,2.39,19.25,56.17,33.02,31.85,D,20672092.4,4443.7,4652,132576,28.5
P08550,男装升级版,2025-01-27,18.98,19.73,9.51,53.8,92.61,38.93,D,11332089.06,9619.77,1178,20513,17.41
P08551,女装特惠款,2025-01-14,38.91,16.6,67.35,78.4,18.86,44.02,D,16585129.4,3423.85,4844,105131,21.7
P08552,图书特惠款,2025-01-12,38.42,48.11,75.07,77.48,3.3,48.48,D,11604509.62,6022.06,1927,46381,24.07
P08553,食品基础款,2025-01-24,2.91,77.53,92.66,92.87,27.09,58.61,C,714155.5,772.06,925,19729,21.33
P08554,家电特惠款,2025-01-21,13.63,12.45,16.23,53.4,70.86,33.31,D,2452583.25,4280.25,573,7499,13.09
P08555,图书特惠款,2025-01-07,38.52,53.58,32.21,84.04,83.06,58.28,C,1629123.78,332.61,4898,99968,20.41
P08556,男装特惠款,2025-01-26,47.11,83.39,60.13,64.04,23.35,55.6,C,185963.28,262.66,708,18544,26.19
P08557,玩具基础款,2025-01-08,60.52,26.06,62.97,86.98,88.01,64.91,C,371176.3,6748.66,55,991,18.02
P08558,家电升级版,2025-01-05,87.84,2.01,51.32,32.02,18.96,38.43,D,2142601.74,3069.63,698,1417,2.03
P08559,玩具特惠款,2025-01-03,13.08,55.57,41.16,7.79,22.82,28.08,D,13909873.92,5303.04,2623,71586,27.29
P08560,男装特惠款,2025-01-28,36.09,32.8,64.1,0.19,24.56,31.55,D,7520257.03,2283.71,3293,24626,7.48
P08561,美妆特惠款,2025-01-30,87.51,98.21,76.77,0.64,79.5,68.53,C,242677.5,1941.42,125,657,5.26
P08562,图书升级版,2025-01-21,81.83,4.84,51.4,58.97,96.29,58.67,C,1387819.16,7625.38,182,335,1.84
P08563,图书限量款,2025-01-10,36.77,13.34,94.32,17.52,18.0,35.99,D,773146.88,280.94,2752,55315,20.1
P08564,玩具限量款,2025-01-10,4.46,34.3,25.93,2.66,48.23,23.12,D,20626868.4,4351.66,4740,10291,2.17
P08565,美妆限量款,2025-01-10,92.49,85.07,60.71,29.88,85.05,70.64,B,2949299.19,1144.47,2577,55881,21.68
P08566,家居特惠款,2025-01-09,13.56,97.0,6.36,36.58,45.13,39.73,D,7106756.58,5127.53,1386,20366,14.69
P08567,美妆升级版,2025-01-24,66.6,27.2,5.15,53.41,55.02,41.48,D,392599.56,429.54,914,1421,1.55
P08568,食品限量款,2025-01-08,10.17,66.61,29.96,75.4,71.32,50.69,C,6788062.71,5274.33,1287,5084,3.95
P08569,美妆限量款,2025-01-22,87.19,29.54,80.02,59.72,28.1,56.91,C,17358846.75,4257.75,4077,86452,21.2
P08570,玩具基础款,2025-01-26,0.49,61.86,48.55,73.38,6.67,38.19,D,38830434.55,9690.65,4007,55029,13.73
P08571,男装基础款,2025-01-02,57.39,11.14,73.21,82.58,79.04,60.67,C,5285100.8,9934.4,532,13678,25.71
P08572,男装特惠款,2025-01-30,92.41,94.84,65.33,98.23,34.99,77.16,B,17539178.7,5106.02,3435,30204,8.79
P08573,家居特惠款,2025-01-10,72.09,12.75,37.2,40.67,53.85,43.31,D,17591266.68,6095.38,2886,48247,16.72
P08574,玩具限量款,2025-01-11,4.6,74.28,8.9,63.87,96.83,49.7,D,11229543.0,9597.9,1170,31468,26.9
P08575,家电限量款,2025-01-25,15.13,0.64,20.5,28.25,41.28,21.16,D,18114560.46,4144.26,4371,17050,3.9
P08576,美妆基础款,2025-01-22,13.7,64.22,38.94,10.49,30.37,31.54,D,3094931.07,1365.21,2267,26399,11.64
P08577,图书基础款,2025-01-19,32.45,38.94,4.71,18.88,50.66,29.13,D,3261633.43,4061.81,803,18551,23.1
P08578,美妆特惠款,2025-01-26,73.91,70.54,89.22,10.89,95.97,68.11,C,26702800.56,6285.97,4248,116777,27.49
P08579,家居升级版,2025-01-26,29.14,9.82,76.94,85.15,51.34,50.48,C,4340515.96,3354.34,1294,14647,11.32
P08580,图书基础款,2025-01-22,8.96,96.65,83.03,78.56,54.27,64.29,C,508461.69,497.03,1023,16267,15.9
P08581,家居升级版,2025-01-02,26.41,41.41,69.94,25.04,76.14,47.79,D,24596236.85,6237.95,3943,11166,2.83
P08582,男装基础款,2025-01-18,48.78,66.16,27.45,4.81,36.74,36.79,D,7691696.94,5120.97,1502,39192,26.09
P08583,玩具限量款,2025-01-08,74.73,99.34,56.05,67.03,74.98,74.43,B,7354419.66,9638.82,763,12101,15.86
P08584,男装特惠款,2025-01-01,68.02,45.74,2.57,51.88,37.47,41.14,D,6971062.56,6180.02,1128,21912,19.43
P08585,家电限量款,2025-01-24,95.51,79.41,9.77,32.17,16.62,46.7,D,20731296.39,8534.91,2429,69470,28.6
P08586,食品特惠款,2025-01-16,46.45,84.33,6.66,85.16,65.92,57.7,C,1897929.6,4236.45,448,1953,4.36
P08587,女装升级版,2025-01-19,46.61,15.13,30.42,59.18,73.19,44.91,D,16396639.5,8984.46,1825,16998,9.31
P08588,玩具限量款,2025-01-23,0.14,51.04,70.36,2.83,10.14,26.9,D,17910474.44,3673.19,4876,48344,9.91
P08589,图书升级版,2025-01-04,52.45,0.41,83.37,85.84,33.55,51.12,C,16913517.6,5922.1,2856,50797,17.79
P08590,美妆特惠款,2025-01-13,29.63,34.82,54.58,31.3,96.66,49.4,D,5761473.58,1202.06,4793,5021,1.05
P08591,家电限量款,2025-01-10,60.32,13.88,86.86,37.36,16.76,43.04,D,17140693.96,6219.41,2756,71273,25.86
P08592,玩具升级版,2025-01-10,7.95,53.24,86.54,56.33,76.79,56.17,C,23918099.07,5658.41,4227,48852,11.56
P08593,女装基础款,2025-01-13,70.95,91.91,39.86,63.64,5.5,54.37,C,5404852.17,1275.03,4239,41044,9.68
P08594,女装基础款,2025-01-08,46.59,95.86,42.64,45.79,40.29,54.23,C,2216709.0,447.82,4950,85340,17.24
P08595,图书特惠款,2025-01-14,29.1,81.3,53.76,13.78,63.34,48.26,D,9842950.05,3660.45,2689,56253,20.92
P08596,家电限量款,2025-01-03,27.55,16.33,26.9,99.16,43.58,42.7,D,26614321.81,7876.39,3379,86248,25.52
P08597,家电特惠款,2025-01-29,91.06,31.14,48.02,16.43,1.91,37.71,D,40639612.28,8134.43,4996,111981,22.41
P08598,女装基础款,2025-01-28,94.02,98.44,71.07,21.89,4.64,58.01,C,26164318.18,5381.39,4862,94115,19.36
P08599,食品特惠款,2025-01-04,25.13,60.89,61.12,44.48,15.0,41.32,D,5744490.6,8472.7,678,3844,5.67
P08600,女装特惠款,2025-01-30,46.77,9.77,51.72,17.93,50.0,35.24,D,16732164.6,4512.45,3708,45769,12.34
P08601,家居基础款,2025-01-27,28.43,61.41,57.43,79.87,15.47,48.52,D,8384172.3,2780.82,3015,21249,7.05
P08602,女装特惠款,2025-01-22,55.69,28.49,58.7,81.66,70.68,59.04,C,5498893.65,2080.55,2643,58589,22.17
P08603,家电限量款,2025-01-07,22.54,96.3,50.98,91.73,24.1,57.13,C,2967914.4,4496.84,660,14953,22.66
P08604,男装限量款,2025-01-10,81.92,72.97,53.84,45.7,71.37,65.16,C,15090788.19,5058.93,2983,62049,20.8
P08605,女装限量款,2025-01-21,15.72,46.54,37.83,1.35,6.95,21.68,D,209962.0,86.05,2440,71946,29.49
P08606,玩具限量款,2025-01-22,80.69,83.93,93.82,42.84,66.97,73.65,B,33271450.8,7433.3,4476,20622,4.61
P08607,图书特惠款,2025-01-13,41.07,66.15,28.74,5.66,61.62,40.65,D,11527559.68,4524.16,2548,51282,20.13
P08608,男装限量款,2025-01-04,14.75,97.77,57.08,31.0,58.22,51.76,C,7080686.3,1585.82,4465,69745,15.62
P08609,女装基础款,2025-01-05,66.98,10.05,47.32,66.71,14.34,41.08,D,1656345.37,411.31,4027,64918,16.12
P08610,食品特惠款,2025-01-16,79.6,97.09,65.33,52.15,42.91,67.42,C,704867.4,1305.31,540,11662,21.6
P08611,玩具基础款,2025-01-29,47.89,41.01,3.71,12.9,50.77,31.26,D,14712092.22,3118.29,4718,114263,24.22
P08612,玩具基础款,2025-01-26,65.17,15.92,97.32,57.53,91.82,65.55,C,24523053.08,4916.41,4988,85531,17.15
P08613,家居限量款,2025-01-03,15.34,20.27,36.25,92.04,64.13,45.61,D,13220057.25,4437.75,2979,63722,21.39
P08614,食品限量款,2025-01-10,28.47,10.03,56.22,23.93,97.15,43.16,D,10549238.22,4713.69,2238,40746,18.21
P08615,美妆基础款,2025-01-19,26.71,79.07,49.47,13.01,28.86,39.42,D,25528321.0,5610.62,4550,126292,27.76
P08616,食品特惠款,2025-01-14,9.31,35.4,60.13,24.27,4.6,26.74,D,26293389.9,6358.74,4135,72418,17.51
P08617,女装特惠款,2025-01-11,67.33,56.45,32.06,86.02,14.83,51.34,C,4963520.43,2412.99,2057,61688,29.99
P08618,家电特惠款,2025-01-30,17.73,39.28,53.2,5.72,95.46,42.28,D,1944441.45,2019.15,963,3666,3.81
P08619,美妆基础款,2025-01-26,92.47,38.67,71.99,24.11,44.37,54.32,C,20647412.61,5409.33,3817,91249,23.91
P08620,女装升级版,2025-01-05,43.78,10.37,16.64,1.12,94.63,33.31,D,16803100.08,6307.47,2664,60794,22.82
P08621,美妆限量款,2025-01-30,6.95,6.19,42.0,95.46,78.29,45.78,D,17137593.59,9072.31,1889,56374,29.84
P08622,男装基础款,2025-01-09,44.1,38.15,51.48,70.53,90.14,58.88,C,8913606.24,7235.07,1232,15132,12.28
P08623,玩具限量款,2025-01-30,52.64,72.13,85.8,68.79,37.93,63.46,C,4737031.28,5376.88,881,8805,9.99
P08624,男装升级版,2025-01-22,36.31,58.29,88.99,6.75,86.67,55.4,C,22897154.28,8793.07,2604,32528,12.49
P08625,美妆特惠款,2025-01-23,20.14,20.33,96.14,70.76,73.29,56.13,C,1147649.76,771.27,1488,16721,11.24
P08626,图书限量款,2025-01-11,51.64,78.69,53.05,93.26,92.29,73.79,B,367677.36,104.04,3534,53061,15.01
P08627,食品升级版,2025-01-05,63.93,82.5,13.05,42.14,14.71,43.27,D,6570907.08,8172.77,804,13393,16.66
P08628,玩具基础款,2025-01-18,60.9,52.27,38.67,24.06,33.88,41.96,D,10811655.25,7089.61,1525,31699,20.79
P08629,美妆限量款,2025-01-06,10.83,46.95,62.91,85.41,69.68,55.16,C,3288179.95,745.45,4411,23867,5.41
P08630,玩具升级版,2025-01-22,41.58,77.83,0.91,68.86,73.84,52.6,C,3626375.55,4493.65,807,3165,3.92
P08631,女装基础款,2025-01-02,38.45,70.72,19.48,95.2,92.63,63.3,C,9099561.33,7273.83,1251,30359,24.27
P08632,美妆特惠款,2025-01-13,44.75,40.97,11.92,3.3,71.3,34.45,D,280689.55,4757.45,59,569,9.64
P08633,玩具特惠款,2025-01-04,5.49,48.61,36.36,54.53,53.44,39.69,D,4073716.36,1752.89,2324,15216,6.55
P08634,男装升级版,2025-01-17,41.85,29.43,61.47,97.34,52.5,56.52,C,14881748.49,3011.89,4941,110037,22.27
P08635,美妆特惠款,2025-01-28,1.12,10.27,71.58,68.89,94.16,49.2,D,1379346.0,811.38,1700,39345,23.14
P08636,美妆升级版,2025-01-08,44.04,42.79,99.4,88.68,65.48,68.08,C,1419097.6,1108.67,1280,7525,5.88
P08637,家电特惠款,2025-01-25,40.88,78.98,43.46,76.6,31.76,54.34,C,13559425.24,9962.84,1361,35070,25.77
P08638,家电升级版,2025-01-19,72.38,60.68,57.09,21.45,36.2,49.56,D,8117493.12,2096.46,3872,66276,17.12
P08639,玩具基础款,2025-01-29,22.05,45.48,96.4,28.03,75.7,53.53,C,4389593.52,6113.64,718,8720,12.14
P08640,玩具升级版,2025-01-10,0.95,43.12,68.22,54.15,35.75,40.44,D,7045558.37,6240.53,1129,21492,19.04
P08641,食品特惠款,2025-01-21,38.2,70.48,48.02,69.3,59.51,57.1,C,6032427.44,4081.48,1478,42637,28.85
P08642,女装升级版,2025-01-14,38.11,73.45,28.0,11.8,43.83,39.04,D,6783746.52,1686.66,4022,20786,5.17
P08643,美妆特惠款,2025-01-14,66.21,58.56,37.91,18.5,34.8,43.2,D,11350447.56,2395.62,4738,67334,14.21
P08644,女装基础款,2025-01-28,24.03,5.5,63.45,70.32,63.91,45.44,D,4229216.16,3739.36,1131,20794,18.39
P08645,家居限量款,2025-01-26,41.68,57.47,32.17,78.9,17.55,45.55,D,12294797.76,3400.11,3616,51725,14.3
P08646,食品基础款,2025-01-19,14.63,69.9,74.38,81.95,48.93,57.96,C,11448601.25,3073.45,3725,78951,21.19
P08647,家居特惠款,2025-01-20,16.05,49.65,22.7,59.85,45.13,38.68,D,18363754.62,6668.03,2754,15804,5.74
P08648,玩具特惠款,2025-01-10,97.04,26.11,57.28,68.54,54.8,60.75,C,1611846.0,3534.75,456,10637,23.33
P08649,图书基础款,2025-01-03,56.62,97.79,40.61,15.1,25.38,47.1,D,3864903.25,4573.85,845,9391,11.11
P08650,家居基础款,2025-01-27,8.97,66.72,74.9,13.0,67.86,46.29,D,28212627.28,7789.24,3622,16401,4.53
P08651,图书升级版,2025-01-22,66.42,71.15,86.67,21.87,27.78,54.78,C,34011109.66,9101.18,3737,96101,25.72
P08652,家电限量款,2025-01-09,56.67,82.87,98.13,1.93,9.93,49.91,D,19186448.58,5410.73,3546,76036,21.44
P08653,图书特惠款,2025-01-14,61.98,30.65,52.89,12.53,26.73,36.96,D,10510548.99,6564.99,1601,10877,6.79
P08654,家电升级版,2025-01-13,53.35,49.79,32.02,82.43,53.69,54.26,C,16032271.45,4209.05,3809,38326,10.06
P08655,玩具限量款,2025-01-13,85.06,19.19,0.16,86.1,78.78,53.86,C,20792402.4,9001.04,2310,45501,19.7
P08656,男装基础款,2025-01-09,55.02,44.19,21.93,47.8,44.11,42.61,D,4840960.85,980.15,4939,98442,19.93
P08657,家居特惠款,2025-01-02,58.64,78.84,19.67,52.41,11.33,44.18,D,472169.28,1788.52,264,4261,16.14
P08658,女装升级版,2025-01-28,10.59,74.92,72.25,1.51,1.39,32.13,D,16206873.04,3319.72,4882,28192,5.77
P08659,美妆特惠款,2025-01-01,61.91,58.38,77.59,93.51,53.42,68.96,C,8997250.6,9411.35,956,28472,29.78
P08660,女装升级版,2025-01-09,78.65,34.91,27.78,59.39,26.71,45.49,D,10596527.16,2367.41,4476,128874,28.79
P08661,玩具升级版,2025-01-15,13.45,72.81,66.83,86.9,35.43,55.08,C,634623.74,864.61,734,19044,25.95
P08662,食品基础款,2025-01-19,11.7,71.71,81.11,16.22,97.35,55.62,C,3381854.82,2191.74,1543,39013,25.28
P08663,图书特惠款,2025-01-17,4.86,9.62,41.61,13.85,82.96,30.58,D,27201576.51,5642.31,4821,85019,17.64
P08664,家居限量款,2025-01-10,43.47,16.24,5.27,61.63,1.25,25.57,D,21830981.76,5862.24,3724,94707,25.43
P08665,男装限量款,2025-01-16,24.59,66.56,45.63,43.34,77.44,51.51,C,13880287.15,3151.03,4405,44765,10.16
P08666,家居基础款,2025-01-06,13.07,79.41,66.41,45.81,75.48,56.04,C,4592680.17,1283.23,3579,105280,29.42
P08667,男装限量款,2025-01-03,18.16,51.26,76.26,95.98,34.18,55.17,C,6659132.16,7301.68,912,14202,15.57
P08668,家电限量款,2025-01-08,50.13,30.75,44.56,5.33,52.63,36.68,D,8113547.84,7018.64,1156,9741,8.43
P08669,男装限量款,2025-01-25,14.96,44.68,44.53,42.91,57.74,40.96,D,3280603.8,2239.32,1465,28335,19.34
P08670,家电特惠款,2025-01-16,11.02,83.55,82.62,23.5,82.04,56.55,C,5129473.0,2396.95,2140,56347,26.33
P08671,食品基础款,2025-01-29,69.33,3.33,2.03,31.4,58.38,32.89,D,2065125.4,7942.79,260,2048,7.88
P08672,美妆升级版,2025-01-14,69.25,61.77,49.93,55.15,52.39,57.7,C,22552906.76,7755.47,2908,30174,10.38
P08673,图书限量款,2025-01-28,80.39,85.8,73.43,53.15,18.06,62.17,C,11698011.6,8476.82,1380,5923,4.29
P08674,图书限量款,2025-01-04,4.34,49.83,6.39,44.35,94.07,39.8,D,5162458.7,7525.45,686,20531,29.93
P08675,家电基础款,2025-01-24,95.49,97.5,17.27,95.16,2.77,61.64,C,17339081.76,4330.44,4004,115703,28.9
P08676,美妆限量款,2025-01-21,93.19,20.98,55.19,41.16,53.83,52.87,C,7486430.56,1820.63,4112,11975,2.91
P08677,美妆基础款,2025-01-25,96.02,42.85,51.55,72.71,8.84,54.39,C,21169677.83,9454.97,2239,41910,18.72
P08678,图书升级版,2025-01-12,9.98,70.7,94.72,5.82,52.19,46.68,D,6313181.94,3544.74,1781,18995,10.67
P08679,美妆特惠款,2025-01-15,97.16,86.1,92.66,52.21,45.89,74.8,B,39713932.58,8270.29,4802,94766,19.73
